production_id	level	changed_ori_nat	changed_nat_str	original_text	natural_text	strong_text
76	ORI->NAT->STR	S	S	Proprietário da loja de departamentos Harrods, ele acredita que seu filho e Diana tenham sido vítimas de uma conspiração da família real para impedir o eventual casamento.	Ele acredita que seu filho e Diana tenham sido vítimas de uma trama da família real para impedir seu possível casamento.	Ele acredita que seu filho e Diana tenham sido vítimas de uma trama da família real com o objetivo de impedir seu possível casamento.
76	ORI->NAT->STR	S	S	Ontem, o juiz Baker afirmou que "nunca se saberá" se a princesa estava grávida no momento do acidente, como o pai de Dodi afirma.	Ontem, o juiz Baker afirmou que "nunca se saberá" se a princesa estava esperando bebê no momento do acidente, como o pai de Dodi afirma.	Ontem, o juiz Baker afirmou que "nunca se saberá" se a princesa estava esperando bebê no momento do acidente.
76	ORI->NAT->STR	S	S	Na época, não foi feito um teste de gravidez em Diana porque o hospital para onde ela foi levada não viu necessidade disso.	Na época, não fizeram um teste de gravidez em Diana, porque o hospital para onde a levaram não viu necessidade disso.	Na época, não fizeram um teste de gravidez em Diana.
76	ORI->NAT->STR	S	S	Na época, não foi feito um teste de gravidez em Diana porque o hospital para onde ela foi levada não viu necessidade disso.	Na época, não fizeram um teste de gravidez em Diana, porque o hospital para onde a levaram não viu necessidade disso.	O hospital para onde a levaram não viu necessidade disso.
76	ORI->NAT->STR	N	N	O inquérito deve durar de quatro a seis meses.	O inquérito deve durar de quatro a seis meses.	O inquérito deve durar de quatro a seis meses.
77	ORI->NAT->STR	S	N	No dia 9 de novembro de 1989, ruiu a barreira que por quase três décadas dividiu a Alemanha.	A barreira que dividiu a Alemanha por quase três décadas caiu no dia 9 de novembro de 1989.	A barreira que dividiu a Alemanha por quase três décadas caiu no dia 9 de novembro de 1989.
77	ORI->NAT->STR	S	S	A bordo de automóveis anacrônicos, alemães orientais com roupas e hábitos peculiares invadiram o lado ocidental, como se tivessem saído de uma máquina do tempo.	A bordo de automóveis de outra época, alemães orientais com roupas e hábitos peculiares invadiram o lado ocidental, como se tivessem saído de uma máquina do tempo.	Alemães orientais com roupas e hábitos próprios invadiram o lado ocidental.
77	ORI->NAT->STR	N	N	Estavam felizes.	Estavam felizes.	Estavam felizes.
77	ORI->NAT->STR	S	S	Não esperavam que, em novembro de 2007, quando a primeira geração nascida sem o muro de Berlim se tornasse adulta, houvesse cidades no Leste com desemprego de 21,6%.	Não esperavam que houvesse cidades no Leste com desemprego de 21,6% em novembro de 2007, quando a primeira geração nascida sem o muro de Berlim se tornasse adulta.	Novembro de 2007 foi o momento em que a primeira geração nascida sem o muro se tornou adulta.
77	ORI->NAT->STR	S	N	Tampouco imaginavam que a falta de ocupação voltaria a alimentar uma das maiores chagas da história alemã:	Também não imaginavam que a falta de ocupação voltaria a alimentar um dos maiores problemas da história alemã:	Também não imaginavam que a falta de ocupação voltaria a alimentar um dos maiores problemas da história alemã:
77	ORI->NAT->STR	N	N	O racismo e o ataque aos imigrantes.	O racismo e o ataque aos imigrantes.	O racismo e o ataque aos imigrantes.
77	ORI->NAT->STR	S	S	-- O movimento xenófobo é numericamente pequeno, mas ativo, principalmente na antiga Alemanha Oriental.	-- O movimento que manifesta ódio aos estrangeiros é pequeno, mas ativo, principalmente na antiga Alemanha Oriental.	-- O movimento que manifesta ódio aos estrangeiros é pequeno.
77	ORI->NAT->STR	S	N	Além de ter muito desemprego, essa região nunca esteve habituada ao convívio com imigrantes.	Essa região nunca esteve habituada ao convívio com imigrantes.	Essa região nunca esteve habituada ao convívio com imigrantes.
77	ORI->NAT->STR	S	S	E é sabido que onde há mais mistura, o racismo é menor -- analisa o sociólogo brasileiro Sérgio Costa, do Instituto Latino-americano da Universidade Livre de Berlim.	Sabe-se que onde há mais mistura, o racismo é menor -- analisa o sociólogo brasileiro Sérgio Costa.	Sabe-se que no lugar em que há mais mistura, o racismo é menor -- analisa o sociólogo brasileiro Sérgio Costa.
77	ORI->NAT->STR	S	S	A barreira invisível que separa o Leste do Oeste é percebida de forma diferente por jovens alemães como Franz e Stefanie, cujas histórias são contadas na página ao lado.	Jovens alemães, como Franz e Stefanie, percebem de forma diferente a barreira invisível que separa o Leste do Oeste.	Jovens alemães percebem de forma diferente a barreira invisível que separa o Leste do Oeste.
77	ORI->NAT->STR	S	N	Conhecem o muro por fotos ou museus ao ar livre, como o pedaço acima.	Conhecem o muro por fotos ou museus ao ar livre.	Conhecem o muro por fotos ou museus ao ar livre.
77	ORI->NAT->STR	N	N	Mas a impressão sobre a reunificação está ligada diretamente à origem familiar.	Mas a impressão sobre a reunificação está ligada diretamente à origem familiar.	Mas a impressão sobre a reunificação está ligada diretamente à origem familiar.
77	ORI->NAT->STR	S	S	Para o historiador alemão Volker Wagner, parte dos orientais acreditava no comunismo e perdeu, de uma vez, uma ideologia e uma nacionalidade.	Na opinião do historiador alemão Volker Wagner, parte dos orientais acreditava no comunismo e perdeu, de uma vez, uma ideologia e uma nacionalidade.	Na opinião do historiador alemão Volker Wagner, parte dos orientais acreditava no comunismo.
77	ORI->NAT->STR	N	N	-- Até os professores do lado oriental precisaram ser treinados.	-- Até os professores do lado oriental precisaram ser treinados.	-- Até os professores do lado oriental precisaram ser treinados.
77	ORI->NAT->STR	N	S	A maior dificuldade para as pessoas do lado socialista foi se adaptar a tarefas simples, como vacinar os filhos.	A maior dificuldade para as pessoas do lado socialista foi se adaptar a tarefas simples, como vacinar os filhos.	A maior dificuldade para as pessoas do lado socialista foi se adaptar a tarefas simples.
77	ORI->NAT->STR	N	N	O Estado era uma babá para eles -- explica Wagner.	O Estado era uma babá para eles -- explica Wagner.	O Estado era uma babá para eles -- explica Wagner.
77	ORI->NAT->STR	S	N	A separação, além de econômica e cultural, também é anímica.	A separação é econômica, cultural e também da alma.	A separação é econômica, cultural e também da alma.
77	ORI->NAT->STR	S	S	Professora de literatura em Berlim, a brasileira Ligia Chiappini atesta que os alemães nascidos após a derrubada do muro carregam valores típicos da família e do ambiente em que foram criados.	A brasileira Ligia Chiappini revela que os alemães nascidos depois da queda do muro carregam valores típicos da família e do ambiente em que foram criados.	A brasileira Ligia Chiappini revela que os alemães que nasceram depois da queda do muro carregam valores típicos da família e do ambiente em que foram criados.
77	ORI->NAT->STR	S	N	-- Os orientais por vezes carregam o sofrimento dos pais, do desemprego.	-- Os orientais por vezes carregam o sofrimento dos pais e do desemprego.	-- Os orientais por vezes carregam o sofrimento dos pais e do desemprego.
77	ORI->NAT->STR	S	N	Muitos não revelam espontaneamente onde nasceram -- revela Ligia.	Muitos não revelam naturalmente o lugar em que nasceram -- revela Ligia.	Muitos não revelam naturalmente o lugar em que nasceram -- revela Ligia.
77	ORI->NAT->STR	S	N	Nos últimos 18 anos, o equivalente a três orçamentos do país foram destinados à reconstrução do Leste.	Nos últimos 18 anos, destinou-se o equivalente a três orçamentos do país à reconstrução do Leste.	Nos últimos 18 anos, destinou-se o equivalente a três orçamentos do país à reconstrução do Leste.
77	ORI->NAT->STR	S	N	Isso causa um desconforto em parte das famílias provenientes do lado ocidental, que julga estar pagando a conta.	Isso causa aflição em parte das famílias que vêm do lado ocidental.	Isso causa aflição em parte das famílias que vêm do lado ocidental.
77	ORI->NAT->STR	N	S	-- Há um muro invisível, que só pode ser derrubado com filhos, com novas gerações.	-- Há um muro invisível, que só pode ser derrubado com filhos, com novas gerações.	O muro invisível só pode ser derrubado com filhos, com novas gerações.
77	ORI->NAT->STR	N	N	As crianças não enxergam a divisão -- completa Wagner.	As crianças não enxergam a divisão -- completa Wagner.	As crianças não enxergam a divisão -- completa Wagner.
78	ORI->NAT->STR	S	S	A massa polar que atinge os gaúchos desde terça-feira quebrou os primeiros recordes no amanhecer de ontem.	A massa que vem do pólo Sul e que atinge os gaúchos desde terça-feira quebrou os primeiros recordes no amanhecer de ontem.	A massa que vem do pólo Sul quebrou os primeiros recordes no amanhecer de ontem.
78	ORI->NAT->STR	N	S	No bairro Jardim Botânico, zona leste da Capital, às 7h, os termômetros marcaram 0,3 ºC -- a mais baixa temperatura na cidade desde 2000.	No bairro Jardim Botânico, zona leste da Capital, às 7h, os termômetros marcaram 0,3 ºC -- a mais baixa temperatura na cidade desde 2000.	No bairro Jardim Botânico, zona leste da Capital, às 7h, os termômetros marcaram 0,3 ºC -- a temperatura mais baixa na cidade desde 2000.
78	ORI->NAT->STR	N	S	Em Bagé, na Campanha, fez frio como há meio século não ocorria no mês de julho:	Em Bagé, na Campanha, fez frio como há meio século não ocorria no mês de julho:	Em Bagé, na Campanha, há meio século não fazia tanto frio em julho.
78	ORI->NAT->STR	S	S	A última vez em que a temperatura despencou até a marca de 3,6 ºC em Bagé em julho foi em 1955, conforme o 8º Distrito de Meteorologia.	A última em que a temperatura caiu até a marca de -- 3,6 ºC em Bagé em julho foi em 1955, conforme o 8º Distrito de Meteorologia.	O 8º Distrito de Meteorologia afirma que a última vez em que a temperatura caiu até a marca de -- 3,6 ºC em Bagé em julho foi em 1955.
78	ORI->NAT->STR	S	S	O ar polar que assustou fronteiriços e porto-alegrenses produziu um fenômeno curioso:	O ar que vem do pólo Sul assustou os que vivem na fronteira e os que vivem em Porto Alegre, produzindo um fenômeno curioso:	O ar que vem do pólo Sul assustou as pessoas da fronteira e de Porto Alegre, produzindo um fenômeno curioso:
78	ORI->NAT->STR	N	S	A temperatura em municípios como Cambará do Sul e São José dos Ausentes, nos Campos de Cima da Serra, que estão entre os mais frios do país, foi semelhante às ocorridas em cidades do Pampa, região de vastas planícies.	A temperatura em municípios como Cambará do Sul e São José dos Ausentes, nos Campos de Cima da Serra, que estão entre os mais frios do país, foi semelhante às ocorridas em cidades do Pampa, região de vastas planícies.	A temperatura em Cambará do Sul e São José dos Ausentes, nos Campos de Cima da Serra, foi semelhante à temperatura de cidades do Pampa, região de vastas planícies.
78	ORI->NAT->STR	S	S	A homogeneidade do frio, que branqueou campos com geada em quase todo o Estado, tem uma explicação:	O frio uniforme, que tornou brancos os campos com geada em quase todo o Estado, tem uma explicação:	O frio uniforme fez os campos ficarem brancos com geada em quase todo o Estado.
78	ORI->NAT->STR	N	N	-- numa massa de ar frio, as temperaturas são mais baixas no centro do que na borda.	-- numa massa de ar frio, as temperaturas são mais baixas no centro do que na borda.	-- numa massa de ar frio, as temperaturas são mais baixas no centro do que na borda.
78	ORI->NAT->STR	S	S	Como boa parte das massas passam com o centro pelo oceano ou pelos países vizinhos, a altitude da Serra é determinante para que a região registre as menores temperaturas.	Como boa parte das massas passam com o centro pelo oceano ou pelos países vizinhos, a altura da Serra é a causa para que a região registre as menores temperaturas.	Boa parte das massas passam com o centro pelo oceano ou pelos países vizinhos.
78	ORI->NAT->STR	S	S	Mas a atual massa polar tem o centro no estado, o que diminui a influência da altitude, permitindo que municípios da planície sejam tão frios quanto os da Serra -- explica Leandro Puchalski, da Central de Meteorologia.	Mas a atual massa que vem do pólo Sul tem o centro no estado, o que diminui a influência da altura, permitindo que municípios da planície sejam tão frios quanto os da Serra -- explica Leandro Puchalski, da Central de Meteorologia.	Isso diminui a influência da altura, permitindo que municípios da planície sejam tão frios quanto os da Serra -- explica Leandro Puchalski.
